date,enso,iod,pdo
2015-09-14,2.711305,0.760201,2.123938
2015-09-20,2.687999,0.783829,1.981532
2015-09-27,2.750123,0.608026,1.99978
2015-10-04,2.926312,0.871196,2.251353
2015-10-12,2.989215,0.882747,2.07137
2015-10-19,2.997127,0.904003,2.109534
2015-10-26,2.99806,0.89163,2.11382
2015-11-01,2.985921,1.356977,1.911943
2015-11-08,2.926458,1.231997,1.717015
2015-11-15,2.890538,1.297681,1.537127
2015-11-23,2.830199,1.056284,1.59005
2015-11-30,2.927937,1.01435,1.420455
2015-12-06,2.950304,0.757504,1.131596
2015-12-13,2.872998,0.50261,1.116586
2015-12-20,2.740672,0.364469,1.2082
2015-12-28,2.741084,0.268308,1.308207
2016-01-03,2.854668,0.151113,1.4176
2016-01-10,2.905912,0.568571,1.671054
2016-01-17,2.887751,0.823221,1.782708
2016-01-24,2.7898,1.011929,1.762437
2016-01-31,2.752513,0.79804,1.852365
2016-02-07,2.574299,0.591364,1.932367
2016-02-14,2.353955,0.42519,1.996685
2016-02-21,2.257534,0.539092,2.273748
2016-02-28,2.145453,0.804077,2.265818
2016-03-06,2.148546,0.825453,2.050267
2016-03-13,1.961749,0.82591,1.840041
2016-03-20,1.708663,0.753954,1.987782
2016-03-27,1.625636,0.488376,2.110441
2016-04-03,1.608642,1.000444,2.180343
2016-04-10,1.393868,0.80251,1.725049
2016-04-17,1.300321,0.610927,1.723242
2016-04-24,1.196091,0.312108,1.766475
2016-05-01,1.075409,0.558917,1.771793
2016-05-08,0.972803,0.21935,1.957857
2016-05-15,0.905176,-0.228228,1.985588
2016-05-22,0.780693,-0.793398,1.915721
2016-05-29,0.715437,-1.25,1.898159
2016-06-05,0.507105,-1.455711,1.901883
2016-06-12,0.521356,-1.530708,1.766927
2016-06-19,0.567863,-1.633125,1.787936
2016-06-26,0.564023,-1.597586,1.764362
2016-07-03,0.399754,-1.648111,1.430481
2016-07-10,0.44026,-1.280136,1.248776
2016-07-17,0.443457,-1.158841,1.064344
2016-07-24,0.396164,-1.246023,1.269774
2016-07-31,0.228239,-1.690699,1.102494
2016-08-07,0.187623,-1.365915,1.170794
2016-08-14,0.149477,-1.196742,1.263301
2016-08-21,0.137284,-1.176888,1.356534
2016-08-28,0.098495,-1.296567,1.461125
2016-09-04,0.053776,-1.656475,1.295857
2016-09-11,0.041126,-1.766378,1.270494
2016-09-18,-0.01493,-1.82154,1.124012
2016-09-25,-0.055322,-1.933074,1.390807
2016-10-02,-0.130519,-1.796488,1.380859
2016-10-09,-0.172899,-1.741344,1.081901
2016-10-16,-0.180284,-1.798814,1.086889
2016-10-23,-0.250706,-1.791275,1.032173
2016-10-30,-0.219908,-1.794025,1.012092
2016-11-06,-0.235057,-1.521569,0.83729
2016-11-13,-0.19608,-1.536724,0.941952
2016-11-20,-0.134965,-1.494713,0.611829
2016-11-27,-0.091408,-1.618017,0.528736
2016-12-04,0.003834,-1.690325,1.004669
2016-12-11,0.041077,-1.761123,1.117033
2016-12-18,0.044788,-1.766338,0.766587
2016-12-25,0.098123,-1.617318,0.680828
2017-01-01,0.217611,-1.903045,0.974509
2017-01-08,0.142625,-1.915119,0.851821
2017-01-16,0.159885,-1.778364,0.247304
2017-01-23,0.177815,-1.738837,-0.038871
2017-01-30,0.165004,-1.638502,0.680094
2017-02-05,0.243514,-1.830181,1.079904
2017-02-12,0.211654,-1.631383,0.748639
2017-02-19,0.180469,-1.298133,0.70522
2017-02-27,0.148491,-1.121054,0.700108
2017-03-06,0.218118,-1.10883,0.760704
2017-03-12,0.173609,-1.09815,0.794147
2017-03-19,0.095286,-1.208217,0.610966
2017-03-26,0.003078,-1.326902,0.27743
2017-04-03,0.115458,-0.966702,0.470763
2017-04-10,0.130117,-1.05907,0.569654
2017-04-17,0.156532,-1.05596,0.708813
2017-04-23,0.207502,-1.058588,0.626391
2017-04-30,0.2407,-0.383467,0.498664
2017-05-07,0.271311,-0.374668,0.31857
2017-05-15,0.209923,-0.431738,0.263154
2017-05-22,0.133136,-0.555496,0.288334
2017-05-29,0.144442,-0.642068,0.506209
2017-06-04,-0.002707,-0.564277,0.29587
2017-06-11,0.07516,-0.444867,0.349531
2017-06-19,0.220006,-0.311685,0.392912
2017-06-26,0.272923,-0.123946,0.40898
2017-07-03,0.114619,-0.062744,0.213685
2017-07-09,0.186088,-0.068744,0.295195
2017-07-16,0.191237,-0.153128,0.309065
2017-07-23,0.219702,-0.013102,0.408259
2017-07-31,0.284294,0.109084,0.557437
2017-08-07,0.145642,-0.522331,0.638548
2017-08-14,0.091045,-0.398623,0.482244
2017-08-20,0.093542,-0.283728,0.426367
2017-08-27,0.040843,-0.215759,0.370021
2017-09-03,-0.120283,-0.38552,0.365224
2017-09-11,-0.241362,-0.760907,0.228421
2017-09-18,-0.316402,-1.001876,0.468602
2017-09-24,-0.365807,-0.807661,0.367361
2017-10-01,-0.378755,-0.731301,0.471248
2017-10-08,-0.478793,-0.78964,0.503179
2017-10-16,-0.570265,-0.97058,0.13261
2017-10-23,-0.592362,-0.928419,0.108211
2017-10-30,-0.603095,-0.783853,0.543019
2017-11-05,-0.535201,-0.43263,0.462106
2017-11-12,-0.49809,-0.52486,0.106483
2017-11-19,-0.569301,-0.697617,0.145289
2017-11-27,-0.560862,-0.845511,0.200569
2017-12-04,-0.524925,-1.169798,0.32331
2017-12-11,-0.534186,-1.239845,0.503151
2017-12-17,-0.443071,-1.024088,0.475473
2017-12-24,-0.412944,-0.755046,0.330394
2018-01-01,-0.302359,-0.929284,0.100559
2018-01-08,-0.317193,-0.796249,-0.018251
2018-01-15,-0.43282,-0.671079,-0.083819
2018-01-21,-0.505555,-0.534539,-0.028048
2018-01-28,-0.563243,-0.467424,0.441012
2018-02-04,-0.436455,-0.887652,0.636951
2018-02-12,-0.303314,-0.76174,0.595118
2018-02-19,-0.217932,-0.498729,0.09573
2018-02-26,-0.174876,-0.399629,-0.356545
2018-03-04,-0.029773,-0.369364,-0.40141
2018-03-11,-0.042953,-0.503007,-0.413541
2018-03-18,-0.007861,-0.719883,-0.119608
2018-03-26,0.035093,-0.764754,0.133711
2018-04-02,0.116389,-0.204077,0.242774
2018-04-09,0.125426,-0.077663,-0.262587
2018-04-15,0.228514,0.022267,-0.366582
2018-04-22,0.351,-0.199928,0.038063
2018-04-30,0.404767,-0.692182,0.37141
2018-05-07,0.450631,-0.304698,0.422427
2018-05-14,0.550501,-0.197083,0.351545
2018-05-20,0.62281,-0.176852,0.182416
2018-05-27,0.641714,-0.166965,0.042164
2018-06-03,0.456766,-0.229462,-0.096553
2018-06-11,0.53049,-0.441648,-0.027449
2018-06-18,0.575343,-0.244526,0.224279
2018-06-25,0.628322,0.098658,0.250913
2018-07-01,0.554803,-0.110529,0.045628
2018-07-08,0.657206,-0.098965,-0.069169
2018-07-15,0.661313,-0.068825,-0.017158
2018-07-23,0.71403,-0.136084,0.050423
2018-07-30,0.733937,-0.186755,0.260505
2018-08-05,0.682273,-0.621316,0.33626
2018-08-12,0.828293,-0.521647,0.613149
2018-08-19,0.871364,-0.384032,0.425192
2018-08-27,0.85879,-0.264934,0.213197
2018-09-03,0.870304,-0.53282,0.175028
2018-09-10,0.913538,-0.320358,0.136279
2018-09-16,0.965422,-0.167165,0.302543
2018-09-23,1.057152,-0.066029,0.63618
2018-09-30,1.150367,0.324832,0.760433
2018-10-08,1.169428,0.025381,0.540088
2018-10-15,1.166918,-0.141788,0.418395
2018-10-22,1.141756,-0.120177,0.369864
2018-10-28,1.158616,-0.119048,0.357914
2018-11-04,1.221403,0.085701,0.549129
2018-11-12,1.253428,-0.071413,0.641619
2018-11-19,1.228773,-0.386397,0.700469
2018-11-26,1.202791,-0.490257,0.429986
2018-12-02,1.194892,-0.244412,0.371075
2018-12-09,1.215407,-0.13746,-0.037736
2018-12-16,1.117684,-0.354779,-0.133471
2018-12-24,1.075134,-0.448957,0.052726
2018-12-31,1.104829,-0.258401,0.276058
2019-01-07,1.193276,-0.16496,0.383171
2019-01-13,1.145364,0.15791,0.425573
2019-01-20,1.136434,0.51711,0.429145
2019-01-27,1.032874,0.657247,0.272134
2019-02-04,1.184611,0.380878,0.170333
2019-02-11,1.274,0.627921,-0.125843
2019-02-17,1.233904,0.62665,-0.3586
2019-02-24,1.295258,0.598019,-0.170758
2019-03-11,1.174982,0.479955,0.176978
2019-03-18,1.193027,0.214881,0.243161
2019-03-25,1.168617,0.167291,0.543273
2019-03-31,1.237596,0.837933,0.68735
2019-04-07,1.201217,1.012819,0.429707
2019-04-14,1.114026,0.871652,0.17607
2019-04-22,1.057421,0.560519,0.455896
2019-04-29,0.927819,0.038846,0.638964
2019-05-06,0.888185,0.323576,0.64377
2019-05-12,0.984094,0.180756,0.5373
2019-05-19,0.981987,0.329821,0.398108
2019-05-27,1.018658,0.471038,0.281282
2019-06-03,0.861818,0.728646,0.170576
2019-06-10,0.789248,0.729523,0.419608
2019-06-16,0.762097,0.559348,0.5949
2019-06-23,0.756155,0.351955,0.948074
2019-06-30,0.569779,-0.020713,0.93862
2019-07-08,0.62432,0.261069,0.842844
2019-07-15,0.716029,0.611725,0.732649
2019-07-22,0.761732,0.869519,0.632791
2019-07-28,0.740344,1.048501,0.756373
2019-08-04,0.512808,0.72995,0.692001
2019-08-11,0.432038,0.882352,0.874915
2019-08-19,0.481847,0.941115,0.950868
2019-08-26,0.532207,1.06943,1.141723
2019-09-02,0.477281,0.882935,1.17263
2019-09-08,0.510853,1.166955,1.01642
2019-09-15,0.547031,1.411781,0.981487
2019-09-23,0.548772,1.596239,0.9365
2019-09-30,0.634488,1.687986,0.890214
2019-10-07,0.651363,2.110531,0.904061
2019-10-13,0.594272,2.469394,0.726088
2019-10-20,0.625022,2.579935,0.753192
2019-10-27,0.60236,2.714715,1.138787
2019-11-04,0.632702,3.084196,1.382752
2019-11-11,0.631957,2.856798,1.484992
2019-11-18,0.684737,2.819465,1.209676
2019-11-24,0.832611,2.998771,1.018717
2019-12-01,0.942436,3.166288,0.985041
2019-12-08,0.924044,3.24505,0.781668
2019-12-16,0.957413,3.244313,0.577872
2019-12-23,1.070164,2.900666,0.813042
2019-12-29,1.028158,2.641016,0.772042
2020-01-05,1.097925,2.123134,0.409082
2020-01-12,1.091975,2.1108,0.13634
2020-01-19,1.084147,2.163994,0.247905
2020-01-26,1.081935,2.244495,0.300926
2020-02-16,1.040885,1.477574,0.048669
2020-02-23,1.006641,1.332722,0.049785
2020-03-01,1.17552,1.457951,-0.006006
2020-03-08,1.040643,1.280913,0.102267
2020-03-15,0.914766,1.261812,0.47613
2020-03-22,0.83554,1.212518,0.140557
2020-03-29,0.70463,1.232694,-0.081394
2020-04-05,0.709512,1.519223,0.474437
2020-04-12,0.622842,1.15205,0.646441
2020-04-19,0.504112,0.95434,0.291145
2020-04-26,0.412604,0.846565,0.185518
2020-05-03,0.300362,1.297559,0.290249
2020-05-10,0.298999,0.856893,0.587288
2020-05-17,0.294844,0.229929,0.767974
2020-05-24,0.231814,-0.480021,0.846649
2020-05-31,0.00277,-0.359043,0.755628
2020-06-07,0.073284,-0.177398,0.505621
2020-06-14,0.087593,-0.042492,0.511374
2020-06-21,0.147332,0.246183,0.623112
2020-06-28,0.209753,0.163963,0.719783
2020-07-05,0.01155,-0.201641,0.616461
2020-07-12,0.067403,-0.008328,0.481871
2020-07-19,0.06491,0.152666,0.384102
2020-07-26,0.002189,0.158222,0.203211
2020-08-02,-0.190689,-0.417908,-0.047219
2020-08-09,-0.262278,-0.481195,0.022762
2020-08-16,-0.231919,-0.562973,0.242083
2020-08-23,-0.177544,-0.591087,0.407158
2020-08-30,-0.221409,-0.382468,0.463564
2020-09-06,-0.335396,-0.563134,0.564425
2020-09-13,-0.426977,-0.503075,0.675981
2020-09-20,-0.468892,-0.458938,0.467459
2020-09-27,-0.497554,-0.193518,0.451248
2020-10-04,-0.570634,0.056518,0.861829
2020-10-11,-0.599188,0.054446,0.951336
2020-10-18,-0.656557,-0.200754,1.042253
2020-10-25,-0.647415,-0.534053,1.187615
2020-11-01,-0.625192,-0.354761,0.937606
2020-11-08,-0.639278,-0.315558,0.746869
2020-11-15,-0.662588,-0.316204,0.383464
2020-11-22,-0.703832,-0.475469,0.297386
2020-11-29,-0.749244,-0.647481,0.4277
2020-12-06,-0.76792,-0.825818,0.671138
2020-12-13,-0.773393,-0.879485,0.641976
2020-12-20,-0.841432,-0.825561,0.297019
2020-12-27,-0.902859,-0.940464,-0.011896
2021-01-04,-0.97325,-1.311896,-0.102626
2021-01-11,-1.119823,-1.523461,0.279042
2021-01-17,-1.173343,-1.687536,0.60741
2021-01-24,-1.207329,-1.771093,0.199211
2021-01-31,-1.049009,-2.062554,0.014055
2021-02-08,-1.050416,-1.996387,0.419044
2021-02-15,-1.032018,-1.694223,0.106403
2021-02-22,-1.012885,-1.506508,-0.205342
2021-02-28,-0.728684,-1.33524,-0.356979
2021-03-07,-0.687749,-1.040454,-0.476427
2021-03-15,-0.566342,-0.747319,-0.600912
2021-03-22,-0.544833,-0.635951,-0.381582
2021-03-29,-0.590072,-0.987002,0.105925
2021-04-04,-0.395613,-0.893834,0.339556
2021-04-11,-0.352504,-1.299907,0.310643
2021-04-18,-0.19555,-1.466967,0.273945
2021-04-26,-0.092876,-1.341496,-0.030426
2021-05-03,-0.056891,-0.571067,-0.148088
2021-05-10,-0.00744,-0.382749,0.002381
2021-05-16,0.1132,-0.437381,0.100322
2021-05-23,0.084528,-0.714294,0.04628
2021-05-30,0.047848,-1.158856,0.026628
2021-06-07,-0.097568,-1.42672,-0.188295
2021-06-14,-0.038967,-1.219057,-0.083989
2021-06-21,0.019006,-0.844813,0.21087
2021-06-27,0.052642,-0.498902,0.273387
2021-07-04,-0.141006,-0.716961,0.016546
2021-07-12,-0.244908,-0.981139,-0.146279
2021-07-19,-0.339852,-1.204626,-0.228309
2021-07-26,-0.379527,-1.142399,-0.140182
2021-08-01,-0.483895,-1.351304,-0.077079
2021-08-08,-0.380036,-1.040503,0.015807
2021-08-15,-0.320731,-0.865709,0.030439
2021-08-23,-0.312336,-0.891066,-0.096409
2021-08-30,-0.360128,-0.813538,-0.183396
2021-09-06,-0.450569,-0.933733,-0.085517
2021-09-12,-0.580728,-0.755389,-0.120268
2021-09-19,-0.64234,-0.52139,-0.393296
2021-09-26,-0.710227,-0.73736,-0.416693
2021-10-04,-0.784431,-0.699293,-0.404489
2021-10-11,-0.781238,-0.889137,-0.602705
2021-10-17,-0.806764,-1.14927,-0.848359
2021-10-24,-0.841699,-1.443978,-0.709193
2021-10-31,-0.75794,-1.287692,-0.374441
2021-11-08,-0.809804,-1.579791,-0.360112
2021-11-15,-0.956834,-1.63347,-0.501671
2021-11-22,-1.031135,-1.81935,-0.376807
2021-11-28,-1.131652,-1.924721,-0.00419
2021-12-05,-1.119703,-1.885836,-0.002871
2021-12-12,-0.995388,-1.725719,-0.597105
2021-12-20,-0.940922,-1.377161,-0.549904
2021-12-27,-0.918257,-0.861681,-0.641516
2022-01-03,-0.702317,-0.844197,-0.574323
2022-01-09,-0.632405,-0.442713,-0.227218
2022-01-16,-0.574685,-0.21411,-0.000398
2022-01-24,-0.628626,-0.115601,-0.007725
2022-01-31,-0.644105,-0.150533,0.02523
2022-02-07,-0.574005,-0.586706,-0.034737
2022-02-13,-0.600586,-0.727016,-0.070835
2022-02-20,-0.682281,-0.861562,-0.179702
2022-02-27,-0.811995,-0.699673,-0.482085
2022-03-07,-0.615436,-0.606437,-0.240375
2022-03-14,-0.734079,-0.687261,-0.405011
2022-03-21,-0.832126,-0.984819,-0.587145
2022-03-27,-0.853654,-1.268511,-0.581747
2022-04-03,-0.752091,-0.819552,-0.492191
2022-04-10,-0.620872,-0.8927,-0.436914
2022-04-18,-0.545422,-0.996967,-0.690025
2022-04-25,-0.605878,-0.978854,-0.751535
2022-05-01,-0.585624,-0.494504,-0.641054
2022-05-08,-0.579312,-0.996368,-0.363135
2022-05-15,-0.545052,-1.380856,-0.074086
2022-05-23,-0.48438,-1.466241,-0.194861
2022-05-30,-0.380299,-1.379248,-0.272424
2022-06-06,-0.582054,-1.08878,-0.150433
2022-06-12,-0.468527,-0.907968,-0.074422
2022-06-19,-0.406388,-0.727277,-0.006928
2022-06-26,-0.376338,-0.640865,0.017291
2022-07-04,-0.620923,-1.017918,-0.377409
2022-07-11,-0.666523,-1.143976,-0.352804
2022-07-18,-0.685899,-1.118191,-0.238226
2022-07-24,-0.646656,-0.939561,-0.129423
2022-07-31,-0.756634,-1.52674,-0.213926
2022-08-07,-0.770017,-1.541087,-0.203625
2022-08-15,-0.74328,-1.477644,-0.253756
2022-08-22,-0.695265,-1.297672,-0.170967
2022-08-28,-0.780571,-1.229261,-0.079312
2022-09-04,-0.865652,-1.703014,0.033434
2022-09-11,-0.880218,-1.81518,0.459761
2022-09-19,-0.888305,-1.918045,0.327364
2022-09-26,-0.890369,-1.927202,0.186077
2022-10-03,-0.88893,-1.886183,0.498864
2022-10-09,-0.984387,-2.097141,0.572645
2022-10-16,-1.019715,-2.148882,0.468337
2022-10-23,-1.036536,-2.047118,0.578128
2022-10-31,-1.026822,-1.90355,0.260797
2022-11-07,-0.949606,-1.514909,-0.14516
2022-11-14,-0.948828,-1.596156,-0.062364
2022-11-20,-0.886143,-1.588798,0.208994
2022-11-27,-0.869997,-1.735699,0.125519
2022-12-05,-0.824298,-1.721561,-0.008564
2022-12-12,-0.848592,-1.552992,0.051908
2022-12-19,-0.87705,-1.731845,0.224644
2022-12-25,-0.938851,-1.88453,0.181649
2023-01-01,-0.869174,-2.208952,0.163951
2023-01-08,-0.727677,-1.943771,0.104635
2023-01-16,-0.667309,-1.606176,0.336647
2023-01-23,-0.689908,-1.519887,0.548152
2023-01-30,-0.754009,-1.490575,0.241022
2023-02-05,-0.680424,-2.098657,-0.148515
2023-02-12,-0.801636,-2.028291,-0.411944
2023-02-19,-0.75691,-1.917342,-0.235463
2023-02-27,-0.650452,-1.764892,-0.16009
2023-03-06,-0.420442,-1.413179,-0.056397
2023-03-12,-0.307081,-1.069359,0.066021
2023-03-19,-0.208218,-0.780515,-0.065979
2023-03-26,-0.137599,-0.784365,-0.182656
2023-04-03,0.02934,-0.267176,-0.390495
2023-04-10,0.018483,-0.250522,-0.485276
2023-04-17,0.102228,-0.176089,-0.337189
2023-04-23,0.340564,-0.159351,-0.156544
2023-04-30,0.303898,0.156758,-0.022349
2023-05-07,0.389428,-0.178698,-0.064154
2023-05-15,0.472841,-0.599011,0.027616
2023-05-22,0.508115,-0.704282,0.222578
2023-05-29,0.684588,-0.619589,0.191649
2023-06-04,0.664122,-0.333501,0.146277
2023-06-11,0.786832,-0.153089,0.030877
2023-06-19,0.832961,-0.095578,-0.145202
2023-06-26,0.895581,-0.027442,-0.473467
2023-07-03,0.630695,-0.264493,-0.43533
2023-07-09,0.678742,-0.038656,-0.157222
2023-07-16,0.859978,0.1955,-0.06364
2023-07-23,0.954004,0.510254,0.110163
2023-07-31,1.037074,0.755346,0.169479
2023-08-07,0.999367,0.33552,0.153605
2023-08-14,1.055582,0.5187,0.2374
2023-08-20,1.086244,0.713614,0.296928
2023-08-27,1.164203,0.81428,0.211644
2023-09-03,1.179518,0.768809,0.39945
2023-09-11,1.150371,0.912641,0.240643
2023-09-18,1.151855,1.130803,0.399243
2023-09-24,1.132416,1.542225,0.405131
2023-10-01,1.217454,2.075872,0.401016
2023-10-08,1.293319,2.522036,0.314493
2023-10-16,1.344094,2.946762,0.695755
2023-10-23,1.439238,3.123681,1.032585
2023-10-30,1.536739,3.321993,0.757239
2023-11-05,1.578607,3.722893,0.464857
2023-11-12,1.606488,3.862927,0.478855
2023-11-19,1.766779,3.963561,0.547232
2023-11-27,1.743852,3.968569,0.613392
2023-12-04,1.710479,3.876027,0.37349
2023-12-11,1.61538,3.580192,0.408675
2023-12-17,1.499415,3.044086,0.325088
2023-12-24,1.468646,2.624634,0.349789
2024-01-01,1.528739,2.150073,0.440687
2024-01-07,1.360493,2.056273,0.562866
2024-01-14,1.148183,1.673439,0.934904
2024-01-21,0.961185,1.430141,1.119608
2024-01-28,0.976995,1.358715,1.044754
2024-02-04,1.106342,1.210595,0.771026
2024-02-11,1.031856,1.491671,1.019958
2024-02-18,0.902661,1.753544,1.183163
2024-02-25,0.774866,1.900074,0.7076
2024-03-03,0.796813,1.772572,0.215408
2024-03-10,0.564168,1.40734,0.081239
2024-03-17,0.412043,1.252395,0.532878
2024-03-24,0.411599,1.250424,0.612232
2024-03-31,0.408878,1.833251,0.296664
2024-04-07,0.385464,1.997707,0.170003
2024-04-14,0.424569,1.846672,0.520458
2024-04-21,0.338368,1.624621,0.454969
2024-04-28,0.25984,1.315636,0.272843
2024-05-05,0.193895,1.510781,0.321684
2024-05-12,0.215853,1.202921,0.641063
2024-05-19,0.265746,0.860226,0.804865
2024-05-26,0.322208,0.729149,0.648183
2024-06-02,0.16068,0.651827,0.363506
2024-06-09,0.230709,0.45081,0.414423
2024-06-16,0.183973,0.200454,0.431772
2024-06-23,0.152296,0.312468,0.400942
2024-06-30,-0.112479,0.125259,0.295033
2024-07-07,-0.002743,0.265089,0.439673
2024-07-14,0.05886,0.470036,0.403464
2024-07-21,0.048634,0.805124,0.553167
2024-07-28,0.126196,1.053117,0.721297
2024-08-04,0.034671,0.713445,0.753137
2024-08-11,0.109185,0.732005,0.679954
2024-08-18,0.06177,0.662316,0.516918
2024-08-25,-0.00198,0.461379,0.63667
2024-09-01,-0.06611,0.320381,0.564827
2024-09-08,-0.084282,0.376729,0.63214
2024-09-15,-0.0797,0.422196,0.507369
2024-09-22,-0.077153,0.376541,0.308102
2024-09-29,-0.021297,0.278091,0.542943
2024-10-06,-0.020266,0.329846,0.648507
2024-10-13,-0.042524,0.103468,0.591937
2024-10-20,-0.165134,-0.172513,0.505267
2024-10-27,-0.232963,-0.374611,0.294642
2024-11-03,-0.116741,-0.115766,0.099802
2024-11-10,-0.195247,-0.223888,-0.035873
2024-11-17,-0.221778,-0.339615,0.03786
2024-11-24,-0.25245,-0.735717,0.05243
2024-12-01,-0.380805,-1.091479,0.401878
2024-12-08,-0.487826,-1.495643,0.460788
2024-12-15,-0.585589,-1.575166,0.426823
2024-12-22,-0.63,-1.547162,0.379164
2024-12-29,-0.606589,-1.640938,0.612216
2025-01-05,-0.550905,-1.949395,0.671858
2025-01-12,-0.617271,-1.846962,0.895957
2025-01-20,-0.705636,-1.729402,0.674136
2025-01-27,-0.768806,-1.662125,0.570297
2025-02-03,-0.752267,-1.947793,0.722829
2025-02-09,-0.829043,-1.925059,0.630016
2025-02-16,-0.762369,-1.645216,0.296623
2025-02-23,-0.807978,-1.394405,0.351848
2025-03-03,-0.68698,-1.20644,0.123868
